filename,cohort,group_id,animal_ch0,cohort_ch0,group_ch0,animal_ch1,cohort_ch1,group_ch1,animal_ch2,cohort_ch2,group_ch2,animal_ch3,cohort_ch3,group_ch3,animal_ch4,cohort_ch4,group_ch4,animal_ch5,cohort_ch5,group_ch5,animal_ch6,cohort_ch6,group_ch6,animal_ch7,cohort_ch7,group_ch7
Day41-20240224(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day41-20240224(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day41-20240224(8).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day41-20240224(9).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(1).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(2).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(3).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(4).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(5).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(6).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
Day42-20240225(7).edf,batch 2,,372830,,SV2A,372829,,SV2A,372828,,SV2A,372832,,SV2A,372833,,Control,372837,,Control,372838,,Control,x,,x
D1-20240304(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D1-20240304(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D2-20240305(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D3-20240306(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D4-20240307(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D5-20240308(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(16).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(17).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D6-20240309(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D7-20240310(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(16).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D8-20240311(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(16).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(17).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(18).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D9-20240312(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(16).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(17).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D10-20240313(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(12).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(13).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(14).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(15).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(16).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(17).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(18).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(19).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(1).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(20).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(21).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(22).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(23).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(24).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(25).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(2).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(3).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(4).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(5).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(6).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(7).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(8).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D11-20240314(9).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D12-20240315(10).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
D12-20240315(11).edf,batch 3,,30,,SV2A,29,,SV2A,31,,Control,33,,Control,32,,SV2A,25,,Control,24,,SV2A,26,,SV2A
